step,controller,intersection,queue
2,max_pressure,n0_1,13.444444444444443
2,max_pressure,n0_2,7.8888888888888875
2,max_pressure,n0_3,0.0
2,max_pressure,n1_0,5.444444444444444
2,max_pressure,n1_1,27.22222222222222
2,max_pressure,n1_2,46.55555555555556
2,max_pressure,n1_3,7.8888888888888875
2,max_pressure,n2_0,9.666666666666666
2,max_pressure,n2_1,39.666666666666664
2,max_pressure,n2_2,32.33333333333333
2,max_pressure,n2_3,13.11111111111111
2,max_pressure,n3_0,0.0
2,max_pressure,n3_1,9.666666666666666
2,max_pressure,n3_2,5.444444444444444
2,max_pressure,n3_3,0.0
3,max_pressure,n0_0,0.0
3,max_pressure,n0_1,8.851851851851851
3,max_pressure,n0_2,7.0
3,max_pressure,n0_3,0.0
3,max_pressure,n1_0,1.5185185185185184
3,max_pressure,n1_1,49.0
3,max_pressure,n1_2,43.407407407407405
3,max_pressure,n1_3,4.0
3,max_pressure,n2_0,7.333333333333333
3,max_pressure,n2_1,37.074074074074076
3,max_pressure,n2_2,47.44444444444444
3,max_pressure,n2_3,4.0740740740740735
3,max_pressure,n3_0,0.0
3,max_pressure,n3_1,8.0
3,max_pressure,n3_2,12.074074074074073
3,max_pressure,n3_3,0.0
4,max_pressure,n0_0,0.0
4,max_pressure,n0_1,7.5555555555555545
4,max_pressure,n0_2,14.469135802469136
4,max_pressure,n0_3,0.0
4,max_pressure,n1_0,12.888888888888888
4,max_pressure,n1_1,42.95061728395062
4,max_pressure,n1_2,53.148148148148145
4,max_pressure,n1_3,14.469135802469136
4,max_pressure,n2_0,11.691358024691358
4,max_pressure,n2_1,50.888888888888886
4,max_pressure,n2_2,46.54320987654321
4,max_pressure,n2_3,14.814814814814813
4,max_pressure,n3_0,0.0
4,max_pressure,n3_1,11.691358024691358
4,max_pressure,n3_2,6.814814814814814
4,max_pressure,n3_3,0.0
5,max_pressure,n0_0,0.0
5,max_pressure,n0_1,15.304526748971192
5,max_pressure,n0_2,8.0
5,max_pressure,n0_3,0.0
5,max_pressure,n1_0,7.304526748971193
5,max_pressure,n1_1,60.03703703703704
5,max_pressure,n1_2,52.45267489711934
5,max_pressure,n1_3,8.0
5,max_pressure,n2_0,8.0
5,max_pressure,n2_1,56.032921810699584
5,max_pressure,n2_2,55.111111111111114
5,max_pressure,n2_3,6.144032921810699
5,max_pressure,n3_0,0.0
5,max_pressure,n3_1,8.0
5,max_pressure,n3_2,14.144032921810698
5,max_pressure,n3_3,0.0
6,max_pressure,n0_0,0.0
6,max_pressure,n0_1,7.679012345679013
6,max_pressure,n0_2,14.484224965706446
6,max_pressure,n0_3,0.0
6,max_pressure,n1_0,15.345679012345679
6,max_pressure,n1_1,48.98628257887517
6,max_pressure,n1_2,59.03703703703704
6,max_pressure,n1_3,14.484224965706446
6,max_pressure,n2_0,14.344307270233195
6,max_pressure,n2_1,64.67901234567901
6,max_pressure,n2_2,46.84224965706447
6,max_pressure,n2_3,14.37037037037037
6,max_pressure,n3_0,0.0
6,max_pressure,n3_1,14.344307270233195
6,max_pressure,n3_2,7.037037037037036
6,max_pressure,n3_3,0.0
7,max_pressure,n0_0,0.0
7,max_pressure,n0_1,15.793781435756744
7,max_pressure,n0_2,8.0
7,max_pressure,n0_3,0.0
7,max_pressure,n1_0,7.793781435756744
7,max_pressure,n1_1,52.60493827160494
7,max_pressure,n1_2,62.83081847279378
7,max_pressure,n1_3,8.0
7,max_pressure,n2_0,8.0
7,max_pressure,n2_1,71.30544124371285
7,max_pressure,n2_2,57.96296296296296
7,max_pressure,n2_3,7.626428898033836
7,max_pressure,n3_0,0.0
7,max_pressure,n3_1,8.0
7,max_pressure,n3_2,15.626428898033836
7,max_pressure,n3_3,0.0
8,max_pressure,n0_0,0.0
8,max_pressure,n0_1,7.868312757201645
8,max_pressure,n0_2,15.27693949093126
8,max_pressure,n0_3,0.0
8,max_pressure,n1_0,15.868312757201645
8,max_pressure,n1_1,60.11004420057918
8,max_pressure,n1_2,57.65432098765432
8,max_pressure,n1_3,15.27693949093126
8,max_pressure,n2_0,15.435147081237615
8,max_pressure,n2_1,75.86831275720165
8,max_pressure,n2_2,52.602042371589704
8,max_pressure,n2_3,14.654320987654321
8,max_pressure,n3_0,0.0
8,max_pressure,n3_1,15.435147081237615
8,max_pressure,n3_2,7.654320987654321
8,max_pressure,n3_3,0.0
9,max_pressure,n0_0,0.0
9,max_pressure,n0_1,15.884418025707463
9,max_pressure,n0_2,8.0
9,max_pressure,n0_3,0.0
9,max_pressure,n1_0,7.884418025707463
9,max_pressure,n1_1,61.45679012345679
9,max_pressure,n1_2,65.53873901336178
9,max_pressure,n1_3,8.0
9,max_pressure,n2_0,8.0
9,max_pressure,n2_1,75.8083625463598
9,max_pressure,n2_2,54.78189300411523
9,max_pressure,n2_3,7.940049789158157
9,max_pressure,n3_0,0.0
9,max_pressure,n3_1,8.0
9,max_pressure,n3_2,15.940049789158156
9,max_pressure,n3_3,0.0
10,max_pressure,n0_0,0.0
10,max_pressure,n0_1,13.333333333333332
10,max_pressure,n0_2,15.512913004453928
10,max_pressure,n0_3,0.0
10,max_pressure,n1_0,5.333333333333333
10,max_pressure,n1_1,70.65491371572762
10,max_pressure,n1_2,76.9272976680384
10,max_pressure,n1_3,15.512913004453928
10,max_pressure,n2_0,15.602787515453267
10,max_pressure,n2_1,61.666666666666664
10,max_pressure,n2_2,50.91757692763636
10,max_pressure,n2_3,13.593964334705076
10,max_pressure,n3_0,0.0
10,max_pressure,n3_1,15.602787515453267
10,max_pressure,n3_2,7.92729766803841
10,max_pressure,n3_3,0.0
11,max_pressure,n0_0,0.0
11,max_pressure,n0_1,8.0
11,max_pressure,n0_2,8.0
11,max_pressure,n0_3,0.0
11,max_pressure,n1_0,16.0
11,max_pressure,n1_1,81.65491371572762
11,max_pressure,n1_2,81.59396433470508
11,max_pressure,n1_3,8.0
11,max_pressure,n2_0,8.0
11,max_pressure,n2_1,65.32049089174527
11,max_pressure,n2_2,45.95610425240055
11,max_pressure,n2_3,7.987157558411939
11,max_pressure,n3_0,0.0
11,max_pressure,n3_1,8.0
11,max_pressure,n3_2,15.653824225078605
11,max_pressure,n3_3,0.0
12,max_pressure,n0_0,0.0
12,max_pressure,n0_1,15.882227754350906
12,max_pressure,n0_2,8.0
12,max_pressure,n0_3,0.0
12,max_pressure,n1_0,7.882227754350906
12,max_pressure,n1_1,79.78172741658999
12,max_pressure,n1_2,92.79489350652283
12,max_pressure,n1_3,5.666666666666666
12,max_pressure,n2_0,15.106830297248424
12,max_pressure,n2_1,65.33333333333334
12,max_pressure,n2_2,42.666666666666664
12,max_pressure,n2_3,12.318701417466848
12,max_pressure,n3_0,0.0
12,max_pressure,n3_1,15.106830297248424
12,max_pressure,n3_2,7.9853680841335155
12,max_pressure,n3_3,0.0
13,max_pressure,n0_0,0.0
13,max_pressure,n0_1,8.0
13,max_pressure,n0_2,16.0
13,max_pressure,n0_3,0.0
13,max_pressure,n1_0,16.0
13,max_pressure,n1_1,75.78172741659
13,max_pressure,n1_2,79.12822683985615
13,max_pressure,n1_3,16.0
13,max_pressure,n2_0,8.0
13,max_pressure,n2_1,74.66666666666666
13,max_pressure,n2_2,42.666666666666664
13,max_pressure,n2_3,8.0
13,max_pressure,n3_0,0.0
13,max_pressure,n3_1,8.0
13,max_pressure,n3_2,14.333333333333332
13,max_pressure,n3_3,0.0
14,max_pressure,n0_0,0.0
14,max_pressure,n0_1,15.702276765749476
14,max_pressure,n0_2,8.0
14,max_pressure,n0_3,0.0
14,max_pressure,n1_0,7.702276765749476
14,max_pressure,n1_1,87.67489711934157
14,max_pressure,n1_2,90.83050360560563
14,max_pressure,n1_3,8.0
14,max_pressure,n2_0,8.0
14,max_pressure,n2_1,65.66666666666666
14,max_pressure,n2_2,59.666666666666664
14,max_pressure,n2_3,12.0
14,max_pressure,n3_0,0.0
14,max_pressure,n3_1,8.0
14,max_pressure,n3_2,8.0
14,max_pressure,n3_3,0.0
15,max_pressure,n0_0,0.0
15,max_pressure,n0_1,8.0
15,max_pressure,n0_2,16.0
15,max_pressure,n0_3,0.0
15,max_pressure,n1_0,16.0
15,max_pressure,n1_1,79.23045267489712
15,max_pressure,n1_2,85.16383693893897
15,max_pressure,n1_3,16.0
15,max_pressure,n2_0,15.555555555555554
15,max_pressure,n2_1,72.33333333333333
15,max_pressure,n2_2,47.666666666666664
15,max_pressure,n2_3,8.0
15,max_pressure,n3_0,0.0
15,max_pressure,n3_1,15.555555555555554
15,max_pressure,n3_2,14.333333333333332
15,max_pressure,n3_3,0.0
16,max_pressure,n0_0,0.0
16,max_pressure,n0_1,15.851851851851851
16,max_pressure,n0_2,8.0
16,max_pressure,n0_3,0.0
16,max_pressure,n1_0,7.851851851851851
16,max_pressure,n1_1,90.67489711934157
16,max_pressure,n1_2,96.68235545745748
16,max_pressure,n1_3,8.0
16,max_pressure,n2_0,7.0
16,max_pressure,n2_1,67.0
16,max_pressure,n2_2,56.666666666666664
16,max_pressure,n2_3,13.666666666666666
16,max_pressure,n3_0,0.0
16,max_pressure,n3_1,8.0
16,max_pressure,n3_2,8.0
16,max_pressure,n3_3,0.0
17,max_pressure,n0_0,0.0
17,max_pressure,n0_1,8.0
17,max_pressure,n0_2,15.970888584057306
17,max_pressure,n0_3,0.0
17,max_pressure,n1_0,16.0
17,max_pressure,n1_1,79.31245237006553
17,max_pressure,n1_2,88.10302303861889
17,max_pressure,n1_3,15.970888584057306
17,max_pressure,n2_0,14.666666666666666
17,max_pressure,n2_1,90.33333333333333
17,max_pressure,n2_2,39.666666666666664
17,max_pressure,n2_3,8.0
17,max_pressure,n3_0,0.0
17,max_pressure,n3_1,14.666666666666666
17,max_pressure,n3_2,13.333333333333332
17,max_pressure,n3_3,0.0
18,max_pressure,n0_0,0.0
18,max_pressure,n0_1,15.222222222222221
18,max_pressure,n0_2,8.0
18,max_pressure,n0_3,0.0
18,max_pressure,n1_0,7.222222222222221
18,max_pressure,n1_1,100.64578570339887
18,max_pressure,n1_2,97.65857859417443
18,max_pressure,n1_3,8.0
18,max_pressure,n2_0,8.0
18,max_pressure,n2_1,80.0
18,max_pressure,n2_2,53.666666666666664
18,max_pressure,n2_3,10.333333333333332
18,max_pressure,n3_0,0.0
18,max_pressure,n3_1,8.0
18,max_pressure,n3_2,7.666666666666666
18,max_pressure,n3_3,0.0
19,max_pressure,n0_0,0.0
19,max_pressure,n0_1,8.0
19,max_pressure,n0_2,8.0
19,max_pressure,n0_3,0.0
19,max_pressure,n1_0,16.0
19,max_pressure,n1_1,111.97911903673219
19,max_pressure,n1_2,90.3252452608411
19,max_pressure,n1_3,6.666666666666666
19,max_pressure,n2_0,6.666666666666666
19,max_pressure,n2_1,90.66666666666666
19,max_pressure,n2_2,59.99999999999999
19,max_pressure,n2_3,8.0
19,max_pressure,n3_0,0.0
19,max_pressure,n3_1,8.0
19,max_pressure,n3_2,12.666666666666666
19,max_pressure,n3_3,0.0
20,max_pressure,n0_0,0.0
20,max_pressure,n0_1,16.0
20,max_pressure,n0_2,14.777777777777775
20,max_pressure,n0_3,0.0
20,max_pressure,n1_0,8.0
20,max_pressure,n1_1,99.75689681450999
20,max_pressure,n1_2,100.3252452608411
20,max_pressure,n1_3,14.777777777777775
20,max_pressure,n2_0,16.0
20,max_pressure,n2_1,80.0
20,max_pressure,n2_2,50.99999999999999
20,max_pressure,n2_3,14.333333333333332
20,max_pressure,n3_0,0.0
20,max_pressure,n3_1,16.0
20,max_pressure,n3_2,8.0
20,max_pressure,n3_3,0.0
21,max_pressure,n0_0,0.0
21,max_pressure,n0_1,8.0
21,max_pressure,n0_2,8.0
21,max_pressure,n0_3,0.0
21,max_pressure,n1_0,16.0
21,max_pressure,n1_1,105.09023014784331
21,max_pressure,n1_2,92.99191192750777
21,max_pressure,n1_3,8.0
21,max_pressure,n2_0,5.333333333333333
21,max_pressure,n2_1,86.66666666666666
21,max_pressure,n2_2,55.33333333333333
21,max_pressure,n2_3,8.0
21,max_pressure,n3_0,0.0
21,max_pressure,n3_1,8.0
21,max_pressure,n3_2,13.666666666666666
21,max_pressure,n3_3,0.0
22,max_pressure,n0_0,0.0
22,max_pressure,n0_1,16.0
22,max_pressure,n0_2,14.666666666666666
22,max_pressure,n0_3,0.0
22,max_pressure,n1_0,8.0
22,max_pressure,n1_1,96.75689681450999
22,max_pressure,n1_2,99.99191192750777
22,max_pressure,n1_3,14.666666666666666
22,max_pressure,n2_0,16.0
22,max_pressure,n2_1,69.66666666666666
22,max_pressure,n2_2,49.33333333333333
22,max_pressure,n2_3,13.0
22,max_pressure,n3_0,0.0
22,max_pressure,n3_1,16.0
22,max_pressure,n3_2,8.0
22,max_pressure,n3_3,0.0
23,max_pressure,n0_0,0.0
23,max_pressure,n0_1,8.0
23,max_pressure,n0_2,8.0
23,max_pressure,n0_3,0.0
23,max_pressure,n1_0,16.0
23,max_pressure,n1_1,101.64578570339887
23,max_pressure,n1_2,94.3252452608411
23,max_pressure,n1_3,8.0
23,max_pressure,n2_0,9.888888888888888
23,max_pressure,n2_1,80.33333333333333
23,max_pressure,n2_2,47.33333333333333
23,max_pressure,n2_3,8.0
23,max_pressure,n3_0,0.0
23,max_pressure,n3_1,9.888888888888888
23,max_pressure,n3_2,13.333333333333332
23,max_pressure,n3_3,0.0
24,max_pressure,n0_0,0.0
24,max_pressure,n0_1,12.629629629629628
24,max_pressure,n0_2,14.11111111111111
24,max_pressure,n0_3,0.0
24,max_pressure,n1_0,4.629629629629628
24,max_pressure,n1_1,126.86800792562109
24,max_pressure,n1_2,85.95487489047073
24,max_pressure,n1_3,14.11111111111111
24,max_pressure,n2_0,8.0
24,max_pressure,n2_1,79.44444444444444
24,max_pressure,n2_2,59.0
24,max_pressure,n2_3,6.777777777777776
24,max_pressure,n3_0,0.0
24,max_pressure,n3_1,8.0
24,max_pressure,n3_2,8.111111111111109
24,max_pressure,n3_3,0.0
25,max_pressure,n0_0,0.0
25,max_pressure,n0_1,8.0
25,max_pressure,n0_2,8.0
25,max_pressure,n0_3,0.0
25,max_pressure,n1_0,16.0
25,max_pressure,n1_1,121.01615607376922
25,max_pressure,n1_2,89.95487489047073
25,max_pressure,n1_3,8.0
25,max_pressure,n2_0,15.148148148148147
25,max_pressure,n2_1,75.0
25,max_pressure,n2_2,56.0
25,max_pressure,n2_3,16.0
25,max_pressure,n3_0,0.0
25,max_pressure,n3_1,15.148148148148147
25,max_pressure,n3_2,8.0
25,max_pressure,n3_3,0.0
26,max_pressure,n0_0,0.0
26,max_pressure,n0_1,15.716049382716047
26,max_pressure,n0_2,13.777777777777777
26,max_pressure,n0_3,0.0
26,max_pressure,n1_0,7.716049382716048
26,max_pressure,n1_1,130.31245237006553
26,max_pressure,n1_2,101.33759093985346
26,max_pressure,n1_3,13.777777777777777
26,max_pressure,n2_0,6.666666666666666
26,max_pressure,n2_1,83.0
26,max_pressure,n2_2,47.666666666666664
26,max_pressure,n2_3,8.0
26,max_pressure,n3_0,0.0
26,max_pressure,n3_1,8.0
26,max_pressure,n3_2,15.0
26,max_pressure,n3_3,0.0
27,max_pressure,n0_0,0.0
27,max_pressure,n0_1,12.88888888888889
27,max_pressure,n0_2,8.0
27,max_pressure,n0_3,0.0
27,max_pressure,n1_0,4.888888888888888
27,max_pressure,n1_1,141.31245237006553
27,max_pressure,n1_2,97.89314649540901
27,max_pressure,n1_3,8.0
27,max_pressure,n2_0,15.666666666666666
27,max_pressure,n2_1,66.66666666666666
27,max_pressure,n2_2,45.666666666666664
27,max_pressure,n2_3,11.666666666666666
27,max_pressure,n3_0,0.0
27,max_pressure,n3_1,15.666666666666666
27,max_pressure,n3_2,8.0
27,max_pressure,n3_3,0.0
28,max_pressure,n0_0,0.0
28,max_pressure,n0_1,8.0
28,max_pressure,n0_2,14.222222222222223
28,max_pressure,n0_3,0.0
28,max_pressure,n1_0,16.0
28,max_pressure,n1_1,144.53467459228776
28,max_pressure,n1_2,86.55981316207567
28,max_pressure,n1_3,14.222222222222223
28,max_pressure,n2_0,6.0
28,max_pressure,n2_1,74.0
28,max_pressure,n2_2,44.666666666666664
28,max_pressure,n2_3,8.0
28,max_pressure,n3_0,0.0
28,max_pressure,n3_1,8.0
28,max_pressure,n3_2,11.333333333333332
28,max_pressure,n3_3,0.0
29,max_pressure,n0_0,0.0
29,max_pressure,n0_1,15.222222222222221
29,max_pressure,n0_2,8.0
29,max_pressure,n0_3,0.0
29,max_pressure,n1_0,7.222222222222222
29,max_pressure,n1_1,142.8680079256211
29,max_pressure,n1_2,93.44870205096456
29,max_pressure,n1_3,8.0
29,max_pressure,n2_0,13.0
29,max_pressure,n2_1,65.66666666666667
29,max_pressure,n2_2,49.666666666666664
29,max_pressure,n2_3,12.666666666666666
29,max_pressure,n3_0,0.0
29,max_pressure,n3_1,13.0
29,max_pressure,n3_2,8.0
29,max_pressure,n3_3,0.0
30,max_pressure,n0_0,0.0
30,max_pressure,n0_1,8.0
30,max_pressure,n0_2,13.333333333333332
30,max_pressure,n0_3,0.0
30,max_pressure,n1_0,16.0
30,max_pressure,n1_1,136.86800792562107
30,max_pressure,n1_2,95.78203538429788
30,max_pressure,n1_3,13.333333333333332
30,max_pressure,n2_0,4.666666666666666
30,max_pressure,n2_1,74.0
30,max_pressure,n2_2,42.33333333333333
30,max_pressure,n2_3,8.0
30,max_pressure,n3_0,0.0
30,max_pressure,n3_1,8.0
30,max_pressure,n3_2,12.333333333333332
30,max_pressure,n3_3,0.0
31,max_pressure,n0_0,0.0
31,max_pressure,n0_1,13.888888888888888
31,max_pressure,n0_2,8.0
31,max_pressure,n0_3,0.0
31,max_pressure,n1_0,5.8888888888888875
31,max_pressure,n1_1,143.86800792562107
31,max_pressure,n1_2,104.00425760652011
31,max_pressure,n1_3,8.0
31,max_pressure,n2_0,13.666666666666666
31,max_pressure,n2_1,66.33333333333334
31,max_pressure,n2_2,50.33333333333333
31,max_pressure,n2_3,11.333333333333334
31,max_pressure,n3_0,0.0
31,max_pressure,n3_1,13.666666666666666
31,max_pressure,n3_2,8.0
31,max_pressure,n3_3,0.0
32,max_pressure,n0_0,0.0
32,max_pressure,n0_1,8.0
32,max_pressure,n0_2,13.222222222222221
32,max_pressure,n0_3,0.0
32,max_pressure,n1_0,16.0
32,max_pressure,n1_1,145.0902301478433
32,max_pressure,n1_2,105.33759093985344
32,max_pressure,n1_3,13.222222222222221
32,max_pressure,n2_0,8.0
32,max_pressure,n2_1,69.33333333333334
32,max_pressure,n2_2,41.33333333333333
32,max_pressure,n2_3,8.0
32,max_pressure,n3_0,0.0
32,max_pressure,n3_1,8.0
32,max_pressure,n3_2,14.0
32,max_pressure,n3_3,0.0
33,max_pressure,n0_0,0.0
33,max_pressure,n0_1,15.222222222222221
33,max_pressure,n0_2,8.0
33,max_pressure,n0_3,0.0
33,max_pressure,n1_0,7.222222222222221
33,max_pressure,n1_1,149.20134125895441
33,max_pressure,n1_2,114.22647982874233
33,max_pressure,n1_3,8.0
33,max_pressure,n2_0,13.777777777777779
33,max_pressure,n2_1,62.666666666666664
33,max_pressure,n2_2,40.33333333333333
33,max_pressure,n2_3,11.666666666666666
33,max_pressure,n3_0,0.0
33,max_pressure,n3_1,13.777777777777779
33,max_pressure,n3_2,8.0
33,max_pressure,n3_3,0.0
34,max_pressure,n0_0,0.0
34,max_pressure,n0_1,8.0
34,max_pressure,n0_2,8.0
34,max_pressure,n0_3,0.0
34,max_pressure,n1_0,16.0
34,max_pressure,n1_1,166.20134125895441
34,max_pressure,n1_2,105.22647982874233
34,max_pressure,n1_3,8.0
34,max_pressure,n2_0,8.0
34,max_pressure,n2_1,65.66666666666667
34,max_pressure,n2_2,48.33333333333333
34,max_pressure,n2_3,8.0
34,max_pressure,n3_0,0.0
34,max_pressure,n3_1,8.0
34,max_pressure,n3_2,10.0
34,max_pressure,n3_3,0.0
35,max_pressure,n0_0,0.0
35,max_pressure,n0_1,15.25925925925926
35,max_pressure,n0_2,14.555555555555554
35,max_pressure,n0_3,0.0
35,max_pressure,n1_0,7.2592592592592595
35,max_pressure,n1_1,157.53467459228773
35,max_pressure,n1_2,118.15240575466827
35,max_pressure,n1_3,14.555555555555554
35,max_pressure,n2_0,12.555555555555555
35,max_pressure,n2_1,68.33333333333334
35,max_pressure,n2_2,39.33333333333333
35,max_pressure,n2_3,12.333333333333332
35,max_pressure,n3_0,0.0
35,max_pressure,n3_1,12.555555555555555
35,max_pressure,n3_2,8.0
35,max_pressure,n3_3,0.0
36,max_pressure,n0_0,0.0
36,max_pressure,n0_1,8.0
36,max_pressure,n0_2,8.0
36,max_pressure,n0_3,0.0
36,max_pressure,n1_0,16.0
36,max_pressure,n1_1,172.53467459228773
36,max_pressure,n1_2,109.4857390880016
36,max_pressure,n1_3,8.0
36,max_pressure,n2_0,6.0
36,max_pressure,n2_1,71.66666666666666
36,max_pressure,n2_2,44.33333333333333
36,max_pressure,n2_3,8.0
36,max_pressure,n3_0,0.0
36,max_pressure,n3_1,8.0
36,max_pressure,n3_2,10.333333333333332
36,max_pressure,n3_3,0.0
37,max_pressure,n0_0,0.0
37,max_pressure,n0_1,8.0
37,max_pressure,n0_2,8.0
37,max_pressure,n0_3,0.0
37,max_pressure,n1_0,16.0
37,max_pressure,n1_1,175.42356348117664
37,max_pressure,n1_2,114.81907242133494
37,max_pressure,n1_3,8.0
37,max_pressure,n2_0,12.888888888888888
37,max_pressure,n2_1,78.33333333333334
37,max_pressure,n2_2,45.33333333333333
37,max_pressure,n2_3,10.333333333333332
37,max_pressure,n3_0,0.0
37,max_pressure,n3_1,12.888888888888888
37,max_pressure,n3_2,8.0
37,max_pressure,n3_3,0.0
38,max_pressure,n0_0,0.0
38,max_pressure,n0_1,15.814814814814813
38,max_pressure,n0_2,16.0
38,max_pressure,n0_3,0.0
38,max_pressure,n1_0,7.814814814814814
38,max_pressure,n1_1,164.64578570339884
38,max_pressure,n1_2,113.63388723614975
38,max_pressure,n1_3,16.0
38,max_pressure,n2_0,7.666666666666666
38,max_pressure,n2_1,67.33333333333334
38,max_pressure,n2_2,47.99999999999999
38,max_pressure,n2_3,8.0
38,max_pressure,n3_0,0.0
38,max_pressure,n3_1,8.0
38,max_pressure,n3_2,12.0
38,max_pressure,n3_3,0.0
39,max_pressure,n0_0,0.0
39,max_pressure,n0_1,8.0
39,max_pressure,n0_2,8.0
39,max_pressure,n0_3,0.0
39,max_pressure,n1_0,16.0
39,max_pressure,n1_1,163.42356348117664
39,max_pressure,n1_2,111.96722056948308
39,max_pressure,n1_3,8.0
39,max_pressure,n2_0,12.777777777777779
39,max_pressure,n2_1,61.333333333333336
39,max_pressure,n2_2,47.99999999999999
39,max_pressure,n2_3,10.333333333333334
39,max_pressure,n3_0,0.0
39,max_pressure,n3_1,12.777777777777779
39,max_pressure,n3_2,8.0
39,max_pressure,n3_3,0.0
40,max_pressure,n0_0,0.0
40,max_pressure,n0_1,14.814814814814813
40,max_pressure,n0_2,13.11111111111111
40,max_pressure,n0_3,0.0
40,max_pressure,n1_0,6.814814814814814
40,max_pressure,n1_1,164.0902301478433
40,max_pressure,n1_2,105.11536871763123
40,max_pressure,n1_3,13.11111111111111
40,max_pressure,n2_0,5.0
40,max_pressure,n2_1,59.0
40,max_pressure,n2_2,45.99999999999999
40,max_pressure,n2_3,8.0
40,max_pressure,n3_0,0.0
40,max_pressure,n3_1,8.0
40,max_pressure,n3_2,10.666666666666666
40,max_pressure,n3_3,0.0
41,max_pressure,n0_0,0.0
41,max_pressure,n0_1,8.0
41,max_pressure,n0_2,8.0
41,max_pressure,n0_3,0.0
41,max_pressure,n1_0,16.0
41,max_pressure,n1_1,154.42356348117664
41,max_pressure,n1_2,91.44870205096456
41,max_pressure,n1_3,8.0
41,max_pressure,n2_0,12.333333333333332
41,max_pressure,n2_1,54.333333333333336
41,max_pressure,n2_2,45.0
41,max_pressure,n2_3,10.33333333333333
41,max_pressure,n3_0,0.0
41,max_pressure,n3_1,12.333333333333332
41,max_pressure,n3_2,7.999999999999997
41,max_pressure,n3_3,0.0
42,max_pressure,n0_0,0.0
42,max_pressure,n0_1,13.777777777777777
42,max_pressure,n0_2,12.333333333333332
42,max_pressure,n0_3,0.0
42,max_pressure,n1_0,5.777777777777777
42,max_pressure,n1_1,154.42356348117664
42,max_pressure,n1_2,105.55981316207566
42,max_pressure,n1_3,12.333333333333332
42,max_pressure,n2_0,4.0
42,max_pressure,n2_1,49.666666666666664
42,max_pressure,n2_2,40.0
42,max_pressure,n2_3,8.0
42,max_pressure,n3_0,0.0
42,max_pressure,n3_1,8.0
42,max_pressure,n3_2,11.333333333333332
42,max_pressure,n3_3,0.0
43,max_pressure,n0_0,0.0
43,max_pressure,n0_1,7.141187827058879
43,max_pressure,n0_2,8.0
43,max_pressure,n0_3,0.0
43,max_pressure,n1_0,15.141187827058879
43,max_pressure,n1_1,145.55555555555554
43,max_pressure,n1_2,99.22647982874233
43,max_pressure,n1_3,8.0
43,max_pressure,n2_0,12.555555555555555
43,max_pressure,n2_1,44.14118782705888
43,max_pressure,n2_2,44.0
43,max_pressure,n2_3,9.666666666666666
43,max_pressure,n3_0,0.0
43,max_pressure,n3_1,12.555555555555555
43,max_pressure,n3_2,6.666666666666666
43,max_pressure,n3_3,0.0
44,max_pressure,n0_0,0.0
44,max_pressure,n0_1,13.518518518518519
44,max_pressure,n0_2,12.333333333333332
44,max_pressure,n0_3,0.0
44,max_pressure,n1_0,5.518518518518519
44,max_pressure,n1_1,145.33333333333334
44,max_pressure,n1_2,97.07833168059419
44,max_pressure,n1_3,12.333333333333332
44,max_pressure,n2_0,8.713729275686292
44,max_pressure,n2_1,49.33333333333333
44,max_pressure,n2_2,33.71372927568629
44,max_pressure,n2_3,8.0
44,max_pressure,n3_0,0.0
44,max_pressure,n3_1,8.713729275686292
44,max_pressure,n3_2,10.333333333333332
44,max_pressure,n3_3,0.0
45,max_pressure,n0_0,0.0
45,max_pressure,n0_1,6.777777777777777
45,max_pressure,n0_2,7.0
45,max_pressure,n0_3,0.0
45,max_pressure,n1_0,14.777777777777777
45,max_pressure,n1_1,151.33333333333334
45,max_pressure,n1_2,84.64957477248963
45,max_pressure,n1_3,8.0
45,max_pressure,n2_0,5.333333333333333
45,max_pressure,n2_1,43.44444444444444
45,max_pressure,n2_2,50.333333333333336
45,max_pressure,n2_3,7.57124309189543
45,max_pressure,n3_0,0.0
45,max_pressure,n3_1,8.0
45,max_pressure,n3_2,5.237909758562097
45,max_pressure,n3_3,0.0
46,max_pressure,n0_0,0.0
46,max_pressure,n0_1,12.777777777777777
46,max_pressure,n0_2,11.301525475076254
46,max_pressure,n0_3,0.0
46,max_pressure,n1_0,4.777777777777777
46,max_pressure,n1_1,144.5237476972985
46,max_pressure,n1_2,83.52277612503863
46,max_pressure,n1_3,11.301525475076254
46,max_pressure,n2_0,11.814814814814813
46,max_pressure,n2_1,47.0
46,max_pressure,n2_2,37.925925925925924
46,max_pressure,n2_3,8.0
46,max_pressure,n3_0,0.0
46,max_pressure,n3_1,11.814814814814813
46,max_pressure,n3_2,11.0
46,max_pressure,n3_3,0.0
47,max_pressure,n0_0,0.0
47,max_pressure,n0_1,6.100508491692086
47,max_pressure,n0_2,5.0
47,max_pressure,n0_3,0.0
47,max_pressure,n1_0,14.100508491692086
47,max_pressure,n1_1,150.22222222222223
47,max_pressure,n1_2,79.1647514336806
47,max_pressure,n1_3,8.0
47,max_pressure,n2_0,3.0
47,max_pressure,n2_1,38.767175158358754
47,max_pressure,n2_2,43.0
47,max_pressure,n2_3,8.641975308641975
47,max_pressure,n3_0,0.0
47,max_pressure,n3_1,8.0
47,max_pressure,n3_2,6.9753086419753085
47,max_pressure,n3_3,0.0
48,max_pressure,n0_0,0.0
